product_id,price_range,area,price_per_m2,number_of_bedrooms,number_of_bathrooms,number_of_stories,front_length,legal_status,isFurnished,old_address,post_type,isVerified
45690984,13.5,45.0,300.0,,,5.0,,True,,Cầu Giấy,Tin thường,False
45691000,7.97,25.0,318.8,,,6.0,4.0,True,,Đống Đa,Tin thường,False
45691018,6.3,48.9,128.83,3.0,3.0,3.0,,False,Đầy đủ,Tây Hồ,Tin thường,False
45691028,6.5,34.0,191.18,3.0,,5.0,4.0,True,Đầy đủ,Hai Bà Trưng,Tin thường,False
45691034,13.9,60.0,231.67,4.0,,5.0,10.0,True,,Đống Đa,Tin thường,False
45691035,15.6,78.0,200.0,15.0,16.0,7.0,6.0,True,Đầy đủ,Hoàng Mai,Tin thường,False
45691041,12.8,47.0,272.34,3.0,2.0,3.0,5.5,True,Cơ bản,Hai Bà Trưng,Tin thường,False
45691079,18.0,120.0,150.0,4.0,2.0,2.0,6.0,True,Không nội thất,Nam Từ Liêm,Tin thường,False
45691116,8.35,38.0,219.74,3.0,4.0,5.0,5.2,True,Đầy đủ,Hai Bà Trưng,Tin thường,False
45691125,12.5,40.0,312.5,,,,,True,,Cầu Giấy,Tin thường,False
45691129,7.4,40.0,185.0,3.0,4.0,4.0,4.0,True,Đầy đủ,Hoàng Mai,Tin thường,False
45691158,12.8,45.0,284.44,4.0,4.0,5.0,,True,,Cầu Giấy,Tin thường,False
45691184,17.0,75.0,226.67,20.0,20.0,7.0,,True,,Ba Đình,Tin thường,False
45691189,13.2,45.0,293.33,,,6.0,,True,Nội thất cao cấp.,Đống Đa,Tin thường,False
45691196,6.6,33.0,200.0,3.0,,5.0,4.0,True,Đầy đủ,Hai Bà Trưng,Tin thường,False
45691209,26.0,65.0,400.0,4.0,4.0,5.0,,True,Đầy đủ,Cầu Giấy,Tin thường,False
45691220,13.95,45.0,310.0,4.0,5.0,5.0,,True,Cơ bản,Hà Đông,Tin thường,False
45691221,28.0,140.0,200.0,,,,,True,Full nội thất cao cấp;,Cầu Giấy,Tin thường,False
45691225,32.0,102.4,312.5,,,5.0,,True,,Cầu Giấy,Tin VIP Bạc,False
45691240,9.6,46.8,205.13,7.0,7.0,5.0,3.2,True,,Hà Đông,Tin thường,False
45691260,25.5,60.0,425.0,4.0,4.0,4.0,6.5,True,,Tây Hồ,Tin thường,False
45691289,6.5,35.0,185.71,,,,,True,,Hai Bà Trưng,Tin thường,False
45691291,19.6,46.0,426.09,,,,,,,Hai Bà Trưng,Tin thường,False
45691331,8.8,30.0,293.33,3.0,,5.0,,True,Full nội thất.,Đống Đa,Tin thường,False
45691352,22.9,60.0,381.67,18.0,18.0,7.0,,True,,Thanh Xuân,Tin thường,False
45691364,7.7,93.0,82.8,3.0,2.0,2.0,5.0,True,,Đông Anh,Tin thường,False
45691375,17.5,60.0,291.67,4.0,4.0,5.0,5.0,True,Đầy đủ,Thanh Xuân,Tin thường,False
45691443,9.5,38.0,250.0,4.0,6.0,7.0,4.0,True,Đầy đủ,Đống Đa,Tin thường,False
45691447,15.0,70.0,214.29,15.0,15.0,7.0,,True,Đầy đủ,Ba Đình,Tin thường,False
45691450,11.6,36.0,322.22,5.0,6.0,5.0,4.0,True,Đầy đủ,Hai Bà Trưng,Tin thường,False
45691451,10.8,33.0,327.27,,,,,True,,Bắc Từ Liêm,Tin thường,False
45691457,16.0,58.0,275.86,12.0,12.0,6.0,5.0,True,Đầy đủ,Nam Từ Liêm,Tin thường,False
45691463,4.8,42.0,114.29,4.0,4.0,4.0,3.8,True,Đầy đủ,Quốc Oai,Tin thường,False
45691474,8.1,52.0,155.77,,,,,,,Thanh Trì,Tin thường,False
45691475,7.8,35.0,222.86,3.0,4.0,5.0,,,,Tây Hồ,Tin thường,False
45691510,13.8,40.0,345.0,4.0,5.0,6.0,5.0,True,Đầy đủ,Hai Bà Trưng,Tin thường,False
45691569,10.5,35.0,300.0,4.0,4.0,6.0,,True,Đầy đủ,Nam Từ Liêm,Tin thường,False
45691584,8.0,36.0,222.22,5.0,5.0,6.0,4.0,True,Đầy đủ,Thanh Xuân,Tin thường,False
45691586,6.59,33.0,199.7,4.0,3.0,4.0,,True,,Hai Bà Trưng,Tin thường,False
45691590,5.9,47.9,123.17,,,,4.11,True,Cơ bản,Hoài Đức,Tin thường,True
45691599,16.0,63.0,253.97,12.0,12.0,6.0,5.0,True,Đầy đủ,Hà Đông,Tin thường,False
45691618,8.25,55.0,150.0,4.0,4.0,5.0,4.0,True,Đầy đủ,Long Biên,Tin thường,False
45691628,62.0,136.0,455.88,,,6.0,8.0,True,,Tây Hồ,Tin thường,False
45691640,8.8,40.0,220.0,3.0,4.0,5.0,4.0,True,Đầy đủ,Đống Đa,Tin thường,False
45691648,13.8,35.0,394.29,,,,,True,,Đống Đa,Tin thường,False
45691658,26.5,65.0,407.69,,,,,True,,Cầu Giấy,Tin thường,False
45691668,8.35,32.0,260.94,3.0,4.0,5.0,5.4,True,Đầy đủ,Hoàng Mai,Tin thường,False
45691676,5.95,30.0,198.33,4.0,4.0,5.0,6.1,True,Đầy đủ,Hà Đông,Tin thường,False
45691690,16.5,46.0,358.7,,,5.0,,True,Đầy đủ,Hà Đông,Tin thường,False
45691727,37.8,105.0,360.0,,,,,,,Tây Hồ,Tin thường,False
45691763,13.9,46.0,302.17,,,,,True,,Đống Đa,Tin thường,False
45691765,7.95,22.0,361.36,2.0,3.0,5.0,2.6,True,,Ba Đình,Tin thường,False
45691782,8.5,39.0,217.95,4.0,4.0,5.0,3.5,True,Đầy đủ,Bắc Từ Liêm,Tin thường,False
45691797,9.8,42.0,233.33,4.0,3.0,5.0,3.3,True,Cơ bản,Đống Đa,Tin thường,False
45691817,17.3,39.0,443.59,3.0,4.0,7.0,,True,,Bắc Từ Liêm,Tin thường,False
45691839,12.9,72.0,179.17,15.0,15.0,6.0,,True,Đầy đủ,Cầu Giấy,Tin thường,False
45691848,8.7,50.0,174.0,3.0,,5.0,4.6,True,,Đống Đa,Tin thường,False
45691862,16.0,51.0,313.73,,,,,True,Đầy đủ,Cầu Giấy,Tin thường,False
45691869,6.7,47.0,142.55,,,,,True,,Hà Đông,Tin thường,False
45691897,7.95,30.5,260.66,3.0,3.0,3.0,4.0,True,Đầy đủ,Hoài Đức,Tin thường,False
45691904,23.0,122.0,188.52,5.0,5.0,3.0,5.4,True,,Bắc Từ Liêm,Tin thường,False
45691911,8.3,30.0,276.67,3.0,5.0,5.0,5.0,True,Cơ bản,Đống Đa,Tin thường,False
45691914,7.6,40.0,190.0,3.0,4.0,6.0,,True,,Tây Hồ,Tin thường,False
45691944,4.68,30.0,156.0,,,,,,,Hoàng Mai,Tin thường,False
45691977,35.8,65.0,550.77,6.0,7.0,8.0,5.0,True,Đầy đủ,Đống Đa,Tin thường,False
45692000,16.0,70.0,228.57,16.0,16.0,7.0,,True,Đầy đủ,Ba Đình,Tin thường,False
45692008,20.0,45.0,444.44,,,,,True,,Tây Hồ,Tin thường,False
45692036,7.8,33.0,236.36,3.0,4.0,5.0,,,,Long Biên,Tin thường,False
45692050,7.95,30.5,260.66,3.0,3.0,3.0,4.0,True,Đầy đủ,Hà Đông,Tin thường,False
45692092,11.68,47.0,248.51,4.0,4.0,,4.0,True,Đầy đủ,Bắc Từ Liêm,Tin thường,False
45692094,13.2,60.0,220.0,4.0,4.0,4.0,,True,Đầy đủ,Thanh Xuân,Tin thường,False
45692161,8.5,35.0,242.86,3.0,4.0,5.0,4.0,True,Đầy đủ,Hai Bà Trưng,Tin thường,False
45692164,10.99,41.5,264.82,3.0,4.0,6.0,4.5,True,Đầy đủ,Đống Đa,Tin thường,False
45692175,8.3,30.0,276.67,3.0,4.0,6.0,,True,,Đống Đa,Tin thường,False
45692197,15.0,51.0,294.12,5.0,4.0,5.0,3.2,True,Đầy đủ,Long Biên,Tin thường,False
45692206,7.63,40.0,190.75,4.0,3.0,4.0,3.6,True,Đầy đủ,Thanh Xuân,Tin thường,False
45692215,7.9,35.0,225.71,3.0,4.0,5.0,6.0,,,Hà Đông,Tin thường,False
45692230,6.85,25.0,274.0,3.0,3.0,5.0,4.0,True,,Hoàng Mai,Tin thường,False
45692267,7.1,35.0,202.86,3.0,3.0,5.0,,True,,Cầu Giấy,Tin thường,False
45692270,6.38,20.0,319.0,3.0,3.0,5.0,4.5,True,Đầy đủ,Hai Bà Trưng,Tin thường,False
45692282,7.6,34.0,223.53,3.0,3.0,6.0,3.6,True,Cơ bản,Ba Đình,Tin thường,False
45692289,11.0,40.0,275.0,4.0,4.0,7.0,4.0,True,Đầy đủ,Thanh Xuân,Tin thường,False
45692316,7.4,48.0,154.17,4.0,3.0,4.0,3.8,True,Đầy đủ,Đông Anh,Tin thường,False
45692329,7.0,33.0,212.12,,,,,,,Ba Đình,Tin thường,False
45692358,13.9,35.0,397.14,3.0,4.0,6.0,3.7,True,,Tây Hồ,Tin thường,False
45692366,14.8,50.0,296.0,,,7.0,4.8,True,Đầy đủ,Bắc Từ Liêm,Tin thường,False
45692384,14.0,57.0,245.61,6.0,3.0,5.0,3.8,True,,Hoàng Mai,Tin thường,False
45692396,21.0,60.0,350.0,5.0,5.0,5.0,,True,,Long Biên,Tin thường,False
45692405,10.95,40.0,273.75,10.0,10.0,,,True,Đầy đủ,Hai Bà Trưng,Tin thường,False
45692409,19.9,65.0,306.15,3.0,2.0,2.0,5.4,True,,Đống Đa,Tin thường,False
45692412,19.5,56.0,348.21,6.0,7.0,5.0,4.1,True,Cơ bản,Hoàng Mai,Tin thường,False
45692428,26.0,45.0,577.78,7.0,4.0,5.0,4.5,True,,Cầu Giấy,Tin thường,False
45692434,18.2,110.0,165.46,4.0,5.0,4.0,5.0,True,Cơ bản,Long Biên,Tin thường,False
45692455,7.6,34.0,223.53,,,,,True,,Ba Đình,Tin thường,False
45692486,6.8,28.0,242.86,3.0,4.0,5.0,3.4,True,Đầy đủ,Thanh Xuân,Tin thường,False
45692489,19.0,42.5,447.06,4.0,5.0,7.0,4.8,True,Đầy đủ,Thanh Xuân,Tin thường,False
45692496,18.0,60.0,300.0,,,,,True,Đầy đủ,Bắc Từ Liêm,Tin thường,False
45692525,10.5,35.0,300.0,3.0,4.0,6.0,,True,"Thang máy, nội thất cao cấp",Ba Đình,Tin thường,False
45692550,36.4,75.0,485.33,6.0,5.0,5.0,5.0,True,Đầy đủ,Cầu Giấy,Tin thường,False
45692558,7.7,30.0,256.67,3.0,4.0,5.0,5.0,True,Đầy đủ,Hoàng Mai,Tin thường,False
45692571,8.0,35.0,228.57,3.0,3.0,4.0,4.2,True,Đầy đủ,Long Biên,Tin thường,False
45692582,18.7,65.0,287.69,10.0,10.0,,,True,Đầy đủ,Thanh Xuân,Tin thường,False
45692596,7.0,31.0,225.81,,,5.0,,,Đầy đủ,Hai Bà Trưng,Tin thường,False
45692602,5.0,35.0,142.86,,,4.0,,True,Đầy đủ,Hà Đông,Tin thường,False
45692623,11.6,32.0,362.5,,,,,True,,Đống Đa,Tin thường,False
45692632,13.0,50.0,260.0,4.0,,,4.0,True,Đầy đủ,Hà Đông,Tin thường,False
45692662,12.5,50.0,250.0,5.0,5.0,,,True,Đầy đủ,Đống Đa,Tin thường,False
45692665,16.0,50.0,320.0,6.0,7.0,7.0,4.0,True,Đầy đủ,Hà Đông,Tin thường,False
45692695,8.8,42.0,209.52,,,,,True,,Hai Bà Trưng,Tin thường,False
45692771,31.5,78.0,403.85,,,,5.2,True,Đầy đủ,Long Biên,Tin thường,False
45692780,7.9,30.0,263.33,,,,,True,,Hai Bà Trưng,Tin thường,False
45692786,14.8,45.0,328.89,4.0,5.0,6.0,,True,Đầy đủ,Long Biên,Tin thường,False
45692798,11.3,45.0,251.11,8.0,5.0,5.0,,True,Đầy đủ,Bắc Từ Liêm,Tin thường,False
45692808,8.8,42.0,209.52,4.0,5.0,6.0,,True,,Hoàng Mai,Tin thường,False
45692895,9.85,53.0,185.85,3.0,3.0,4.0,,True,Đầy đủ,Đống Đa,Tin thường,False
45692940,18.5,50.0,370.0,5.0,4.0,4.0,5.0,True,Đầy đủ,Hà Đông,Tin thường,False
45692980,8.85,46.0,192.39,,,,,True,,Long Biên,Tin thường,False
45693005,23.5,105.0,223.81,26.0,26.0,7.0,,True,Đầy đủ,Bắc Từ Liêm,Tin thường,False
45693036,9.65,50.0,193.0,3.0,4.0,5.0,,True,Đầy đủ,Ba Đình,Tin thường,False
45693070,7.9,38.0,207.9,3.0,4.0,5.0,3.5,True,Đầy đủ,Đống Đa,Tin thường,False
45693105,9.0,35.0,257.14,3.0,,,,True,,Hoàng Mai,Tin thường,False
45693110,10.6,36.0,294.44,3.0,,6.0,,True,Cơ bản,Cầu Giấy,Tin thường,False
45693128,16.8,60.0,280.0,7.0,8.0,6.0,5.2,True,Đầy đủ,Hai Bà Trưng,Tin thường,False
45693288,43.0,81.0,530.86,8.0,8.0,7.0,5.1,True,Đầy đủ,Cầu Giấy,Tin thường,False
45693290,11.2,45.0,248.89,4.0,3.0,5.0,4.5,True,Đầy đủ,Cầu Giấy,Tin thường,False
45693319,10.5,45.0,233.33,6.0,4.0,5.0,3.5,True,Đầy đủ,Đống Đa,Tin thường,False
45693351,8.5,35.0,242.86,3.0,3.0,5.0,,True,Cơ bản,Tây Hồ,Tin thường,False
45693375,12.5,52.0,240.38,4.0,4.0,7.0,4.0,True,Full nội thất chỉ việc về ở,Long Biên,Tin thường,False
45693397,13.6,45.0,302.22,,,,,True,,Hoàng Mai,Tin thường,False
45693400,6.85,31.0,220.97,,,,,True,,Hà Đông,Tin thường,False
45693418,5.1,40.0,127.5,3.0,3.0,4.0,,True,Đầy đủ,Hai Bà Trưng,Tin thường,False
45693440,7.45,70.0,106.43,3.0,,2.0,,True,Đầy đủ,Long Biên,Tin thường,True
45693447,9.0,30.0,300.0,3.0,5.0,5.0,4.0,,,Tây Hồ,Tin thường,False
45693452,17.9,50.0,358.0,7.0,6.0,6.0,4.0,True,Đầy đủ,Thanh Xuân,Tin thường,False
45693454,12.3,55.0,223.64,5.0,4.0,4.0,4.3,True,Đầy đủ.,Hai Bà Trưng,Tin thường,False
45693460,12.5,40.0,312.5,3.0,5.0,6.0,3.8,True,Đầy đủ.,Hai Bà Trưng,Tin thường,False
45693468,13.6,58.0,234.48,3.0,5.0,6.0,4.2,True,Đầy đủ,Long Biên,Tin thường,False
45693481,15.5,45.0,344.44,4.0,3.0,5.0,5.0,True,Cơ bản,Hoàng Mai,Tin thường,False
45693482,8.0,32.0,250.0,,,5.0,,True,Đầy đủ,Cầu Giấy,Tin thường,False
45693493,8.5,30.0,283.33,3.0,4.0,5.0,3.5,True,Đầy đủ,Đống Đa,Tin thường,False
45693510,19.0,59.0,322.03,5.0,5.0,5.0,6.0,True,Đầy đủ,Thanh Xuân,Tin thường,False
45693523,8.5,35.0,242.86,,,4.0,5.7,True,Đầy đủ,Đống Đa,Tin thường,False
45693542,19.0,80.0,237.5,6.0,6.0,6.0,5.0,True,Đầy đủ,Long Biên,Tin thường,False
45693546,6.0,36.0,166.67,,,,,True,,Gia Lâm,Tin thường,False
45693548,19.5,80.0,243.75,4.0,,5.0,5.0,True,Đầy đủ,Long Biên,Tin thường,False
45693596,5.5,30.0,183.33,,,,,True,,Hai Bà Trưng,Tin thường,False
45693616,8.5,34.0,250.0,3.0,3.0,4.0,,True,Đầy đủ,Thanh Xuân,Tin thường,False
45693675,7.69,60.0,128.17,6.0,4.0,5.0,5.1,True,Đầy đủ,Hoàng Mai,Tin thường,False
45693678,22.8,53.0,430.19,5.0,5.0,5.0,18.0,True,Đầy đủ,Hà Đông,Tin thường,False
45693693,17.5,80.0,218.75,6.0,7.0,5.0,3.7,True,Đầy đủ,Hoàng Mai,Tin thường,False
45693710,20.0,72.0,277.78,,,,,,,Hà Đông,Tin thường,False
45693718,8.6,35.0,245.71,,,,,True,,Hà Đông,Tin thường,False
45693770,11.8,51.0,231.37,4.0,4.0,5.0,4.2,True,,Hai Bà Trưng,Tin thường,False
45693772,10.75,35.0,307.14,4.0,6.0,6.0,3.6,True,Đầy đủ,Bắc Từ Liêm,Tin thường,False
45693777,10.99,48.6,226.13,3.0,3.0,3.0,4.3,True,,Tây Hồ,Tin thường,False
45693795,10.5,28.0,375.0,4.0,4.0,4.0,3.3,True,Cơ bản,Cầu Giấy,Tin thường,False
45693804,14.6,64.0,228.12,4.0,3.0,4.0,,True,Đầy đủ,Đống Đa,Tin thường,False
45693810,9.5,35.0,271.43,4.0,6.0,7.0,4.0,True,Đầy đủ,Đống Đa,Tin thường,False
45693815,24.5,75.0,326.67,8.0,5.0,6.0,4.2,True,,Tây Hồ,Tin thường,False
45693816,18.8,75.0,250.67,,,5.0,,True,Đầy đủ,Đống Đa,Tin thường,False
45693847,10.0,37.0,270.27,4.0,4.0,5.0,3.5,True,Đầy đủ,Hoàng Mai,Tin thường,False
45693848,11.25,55.0,204.54,4.0,4.0,5.0,,True,Đầy đủ,Đống Đa,Tin thường,False
45693874,9.9,37.0,267.57,3.0,2.0,4.0,4.0,True,Đầy đủ.,Hai Bà Trưng,Tin thường,False
45693899,10.0,37.0,270.27,4.0,4.0,5.0,3.5,True,Đầy đủ,Hoàng Mai,Tin thường,False
45693935,31.8,100.0,318.0,,,8.0,,True,Đầy đủ,Thanh Xuân,Tin thường,False
45693942,16.5,48.0,343.75,1.0,1.0,1.0,6.66,True,Cơ bản,Hà Đông,Tin thường,False
45693948,25.8,58.0,444.83,4.0,6.0,8.0,4.6,True,Đầy đủ,Long Biên,Tin thường,False
45693971,10.0,37.0,270.27,4.0,4.0,5.0,3.5,True,,Hoàng Mai,Tin thường,False
45693987,15.0,45.0,333.33,4.0,4.0,5.0,4.2,True,Đầy đủ,Hoàng Mai,Tin thường,False
45693998,11.7,54.0,216.67,,,6.0,3.8,True,Đầy đủ,Bắc Từ Liêm,Tin thường,False
45694052,10.0,37.0,270.27,4.0,4.0,5.0,4.0,True,Đầy đủ,Hoàng Mai,Tin thường,False
45694059,4.65,35.6,130.62,,,,,True,,Hà Đông,Tin thường,False
45694075,5.35,63.0,84.92,4.0,3.0,4.0,,True,Đầy đủ,Chương Mỹ,Tin thường,False
45694095,3.75,35.0,107.14,3.0,,5.0,,True,,Hoài Đức,Tin VIP Vàng,False
45694097,32.8,110.0,298.18,,,,,True,,Cầu Giấy,Tin thường,False
45694110,15.0,64.0,234.38,4.0,5.0,5.0,4.2,True,Cơ bản,Cầu Giấy,Tin VIP Bạc,False
45694115,10.0,40.0,250.0,,,4.0,3.5,True,,Thanh Xuân,Tin thường,False
45694119,15.3,50.0,306.0,,,,,True,,Thanh Xuân,Tin thường,False
45694123,10.0,37.0,270.27,4.0,4.0,5.0,4.0,True,Đầy đủ,Hoàng Mai,Tin thường,False
45694147,15.6,45.0,346.67,5.0,5.0,5.0,4.2,True,Đầy đủ,Hà Đông,Tin thường,False
45694157,6.8,42.0,161.9,3.0,4.0,5.0,9.8,True,Đầy đủ,Hoàng Mai,Tin thường,False
45694159,6.2,35.0,177.14,4.0,3.0,4.0,,True,Đầy đủ,Hoài Đức,Tin VIP Bạc,False
45694181,10.0,37.0,270.27,4.0,4.0,5.0,4.0,True,Đầy đủ,Hoàng Mai,Tin thường,False
45694189,7.4,48.0,154.17,4.0,3.0,4.0,3.8,True,Đầy đủ,Đông Anh,Tin thường,False
45694191,9.0,35.0,257.14,3.0,4.0,5.0,5.0,True,,Hai Bà Trưng,Tin thường,False
45694200,7.7,35.0,220.0,3.0,,5.0,3.6,True,Đầy đủ,Bắc Từ Liêm,Tin thường,False
45694220,16.8,37.0,454.05,3.0,3.0,8.0,4.0,True,Cơ bản,Thanh Xuân,Tin thường,False
45694237,12.8,40.0,320.0,,,,,True,,Hà Đông,Tin thường,False
45694245,33.3,69.0,482.61,8.0,4.0,5.0,6.0,True,Đầy đủ,Đống Đa,Tin thường,False
45694251,11.5,60.0,191.67,4.0,4.0,5.0,4.0,True,Đầy đủ.,Hai Bà Trưng,Tin thường,False
45694281,10.0,37.0,270.27,4.0,4.0,5.0,4.0,True,Đầy đủ,Hoàng Mai,Tin thường,False
45694299,7.96,42.0,189.52,4.0,5.0,6.0,,True,Đầy đủ,Đống Đa,Tin thường,False
45694300,8.3,50.0,166.0,9.0,9.0,5.0,4.7,True,"Full nội thất điều hoà, nóng lạnh, tủ, giường, bếp, máy giặt...",Bắc Từ Liêm,Tin thường,False
45694301,9.5,45.0,211.11,4.0,4.0,4.0,,True,Đầy đủ,Hai Bà Trưng,Tin thường,False
45694308,8.99,34.0,264.41,,,,,True,,Ba Đình,Tin thường,False
45694318,13.3,48.0,277.08,3.0,4.0,6.0,8.0,True,,Cầu Giấy,Tin thường,True
45694353,10.0,37.0,270.27,4.0,4.0,5.0,4.0,True,Đầy đủ,Hoàng Mai,Tin thường,False
45694380,5.25,21.0,250.0,3.0,3.0,4.0,3.0,True,Đầy đủ,Thanh Xuân,Tin thường,False
45694407,10.0,37.0,270.27,4.0,4.0,4.0,4.0,True,Đầy đủ,Hoàng Mai,Tin thường,False
45694415,7.9,36.0,219.44,3.0,4.0,5.0,4.0,True,Đầy đủ.,Hai Bà Trưng,Tin thường,False
45694424,25.5,68.0,375.0,,,,4.1,True,Đầy đủ,Đống Đa,Tin thường,False
45694444,6.98,35.0,199.43,,,5.0,,True,,Hai Bà Trưng,Tin thường,False
45694445,26.3,65.0,404.62,,,,,,,Cầu Giấy,Tin thường,False
45694460,25.0,47.0,531.92,,,5.0,6.0,True,,Thanh Xuân,Tin thường,False
45694474,10.0,37.0,270.27,4.0,4.0,5.0,4.0,True,Đầy đủ,Hoàng Mai,Tin thường,False
45694560,4.25,37.0,114.86,4.0,3.0,5.0,,True,Cơ bản,Hà Đông,Tin thường,False
45694569,6.5,30.0,216.67,,,,,True,,Hai Bà Trưng,Tin thường,False
45694589,9.5,35.0,271.43,,,,3.5,True,,Hoàng Mai,Tin thường,False
45694604,7.4,48.0,154.17,4.0,3.0,4.0,3.8,True,Đầy đủ,Đông Anh,Tin thường,False
45694627,20.5,80.0,256.25,6.0,5.0,6.0,4.8,True,Đầy đủ,Long Biên,Tin thường,False
45694640,9.2,56.0,164.29,3.0,4.0,5.0,,True,Đầy đủ,Ba Đình,Tin thường,False
45694642,24.0,68.0,352.94,1.0,1.0,,6.4,True,Cơ bản,Đống Đa,Tin thường,False
45694644,7.99,30.0,266.33,,,4.0,,True,,Hà Đông,Tin thường,False
45694684,36.8,139.0,264.75,,,,,True,,Long Biên,Tin thường,False
45694708,17.0,66.0,257.58,11.0,12.0,7.0,4.5,True,,Tây Hồ,Tin thường,False
45694711,8.2,40.0,205.0,,,,,True,,Hai Bà Trưng,Tin thường,False
45694725,32.5,90.0,361.11,26.0,26.0,8.0,,True,,Nam Từ Liêm,Tin thường,False
45694726,7.8,45.0,173.33,,,,,True,,Hai Bà Trưng,Tin thường,False
45694735,14.9,56.0,266.07,,,5.0,4.5,True,Đầy đủ,Hoàng Mai,Tin thường,False
45694737,45.5,75.0,606.67,5.0,5.0,5.0,8.0,True,Cơ bản,Hai Bà Trưng,Tin thường,False
45694738,13.9,99.0,140.4,1.0,1.0,,,True,,Long Biên,Tin thường,False
45694745,12.7,75.0,169.33,6.0,5.0,4.0,,True,Đầy đủ,Long Biên,Tin thường,False
45694760,7.39,48.0,153.96,4.0,4.0,4.0,3.8,True,Đầy đủ,Đông Anh,Tin thường,False
45694765,10.0,52.0,192.31,4.0,5.0,6.0,,True,Cơ bản,Ba Đình,Tin thường,False
45694768,4.39,56.0,78.39,1.0,1.0,2.0,4.8,True,Đầy đủ,Hà Đông,Tin thường,False
45694770,11.9,42.0,283.33,11.0,11.0,7.0,,True,Đầy đủ,Đống Đa,Tin thường,True
45694774,3.8,20.0,190.0,,,4.0,4.0,True,Đầy đủ,Đống Đa,Tin thường,False
45694795,28.5,80.0,356.25,3.0,3.0,3.0,4.3,True,Đầy đủ,Long Biên,Tin thường,False
45694825,4.6,41.0,112.2,4.0,3.0,4.0,3.5,True,Cơ bản,Đông Anh,Tin thường,False
45694832,8.5,43.0,197.67,10.0,6.0,7.0,,True,,Long Biên,Tin thường,False
45694858,7.9,38.0,207.9,3.0,5.0,6.0,4.0,True,Đầy đủ,Đống Đa,Tin thường,False
45694862,13.5,50.0,270.0,4.0,4.0,5.0,,True,Cơ bản,Hà Đông,Tin thường,False
45694874,7.5,39.0,192.31,,,,,True,,Hai Bà Trưng,Tin thường,False
45694876,25.5,83.0,307.23,4.0,4.0,4.0,4.2,True,Cơ bản,Cầu Giấy,Tin thường,False
45694896,13.0,35.0,371.43,,,,,True,,Cầu Giấy,Tin thường,False
45694915,10.2,45.0,226.67,2.0,2.0,3.0,4.0,True,Không nội thất,Long Biên,Tin thường,False
45694926,8.6,35.0,245.71,3.0,3.0,4.0,5.0,,,Hoàng Mai,Tin thường,False
45694971,19.5,40.0,487.5,,,,4.1,True,,Đống Đa,Tin thường,False
45694992,13.0,45.0,288.89,4.0,4.0,5.0,4.5,True,Đầy đủ,Cầu Giấy,Tin thường,False
45695005,10.8,55.0,196.36,4.0,4.0,6.0,,True,Đầy đủ,Long Biên,Tin VIP Bạc,False
45695024,15.0,60.1,249.58,,,6.0,,,,Bắc Từ Liêm,Tin thường,False
45695025,13.9,63.1,220.28,6.0,7.0,5.0,,True,Đầy đủ,Hoàng Mai,Tin thường,False
45695034,9.0,60.0,150.0,4.0,3.0,4.0,,True,Đầy đủ,Hà Đông,Tin thường,False
45695043,16.2,61.0,265.57,,,,4.0,True,,Thanh Xuân,Tin thường,False
45695079,14.3,69.0,207.25,6.0,6.0,6.0,,True,,Tây Hồ,Tin thường,False
45695163,9.5,35.0,271.43,3.0,4.0,5.0,3.5,True,Đầy đủ,Hoàng Mai,Tin thường,False
45695236,9.5,32.0,296.88,3.0,4.0,5.0,,True,Cơ bản,Đống Đa,Tin thường,False
45695279,4.65,45.0,103.33,5.0,3.0,4.0,,True,,Chương Mỹ,Tin thường,False
45695283,18.9,103.0,183.5,4.0,4.0,5.0,4.3,True,,Hoàng Mai,Tin thường,False
45695327,27.0,75.0,360.0,8.0,5.0,6.0,,True,Đầy đủ,Tây Hồ,Tin thường,False
45695371,6.7,78.0,85.9,3.0,2.0,2.0,4.7,True,Cơ bản,Thường Tín,Tin thường,False
45695399,10.9,40.0,272.5,4.0,5.0,6.0,6.0,True,Đầy đủ,Long Biên,Tin thường,False
45695502,31.0,103.0,300.97,30.0,,,5.5,True,Đầy đủ,Cầu Giấy,Tin thường,False
45695519,16.0,50.0,320.0,3.0,3.0,3.0,4.25,True,Đầy đủ,Ba Đình,Tin thường,False
45695556,17.8,53.0,335.85,15.0,,7.0,5.2,True,Đầy đủ,Hai Bà Trưng,Tin thường,False
45695584,8.9,30.0,296.67,3.0,4.0,5.0,4.0,True,Cơ bản,Tây Hồ,Tin thường,False
45695585,9.0,40.0,225.0,,,5.0,,True,Đầy đủ,Hà Đông,Tin thường,False
45695591,23.8,65.0,366.15,5.0,6.0,6.0,5.5,True,Đầy đủ,Cầu Giấy,Tin thường,False
45695601,16.0,45.0,355.56,4.0,5.0,6.0,5.0,True,Đầy đủ,Cầu Giấy,Tin thường,False
45695635,31.2,75.0,416.0,,,,,True,,Cầu Giấy,Tin thường,False
45695639,16.9,94.0,179.79,4.0,4.0,4.0,5.7,True,,Long Biên,Tin thường,False
45695658,8.5,35.0,242.86,3.0,3.0,4.0,,True,Cơ bản,Đống Đa,Tin thường,False
45695663,8.25,50.0,165.0,1.0,1.0,1.0,4.0,True,Không nội thất,Bắc Từ Liêm,Tin thường,False
45695668,26.3,62.0,424.19,4.0,6.0,5.0,,True,Đầy đủ,Cầu Giấy,Tin thường,False
